hotel_id,snapshot_month,market_segment,region,star_rating,days_listed,is_new_partner,review_score,review_count,photo_count,content_completeness_score,has_virtual_tour,price_index_vs_compset,promo_depth_pct,inventory_availability_rate,mobile_conversion_rate,guest_response_rate_pct,cancellation_rate_pct,days_since_last_content_update,comp_set_size,underperforming
HTL-135307,10,Suburban,West,3,359,0,3.1,36,17,51.8,0.0,0.954,7.7,79.3,,90.0,22.6,10,5,0
HTL-135308,2,Urban Business,Northeast,4,264,0,4.46,40,34,55.4,0.0,0.791,14.5,79.2,3.27,79.0,12.8,67,16,0
HTL-135309,11,Urban Business,Northeast,3,403,0,3.02,28,32,27.1,0.0,1.203,10.0,73.1,3.09,91.9,16.0,17,25,1
HTL-135310,3,Suburban,Midwest,5,463,0,4.56,125,17,41.3,0.0,1.186,15.5,75.2,4.47,84.5,32.4,93,8,0
HTL-135311,7,Urban Business,Midwest,3,559,0,4.41,197,35,47.5,0.0,0.797,23.4,32.0,0.86,85.6,17.7,6,18,1
HTL-135312,8,Resort/Destination,International,4,160,1,5.0,27,22,33.5,0.0,0.89,3.7,88.3,5.13,39.6,6.2,33,6,0
HTL-135313,9,Urban Business,Northeast,5,289,0,4.29,37,26,67.7,1.0,1.098,25.3,77.3,5.63,95.9,26.5,457,19,0
HTL-135314,4,Leisure Beach,Midwest,4,560,0,4.02,120,34,67.7,1.0,0.793,7.8,93.2,1.52,84.8,6.6,387,24,1
HTL-135315,11,Airport,South,2,618,0,3.06,107,39,70.2,0.0,1.184,8.2,58.5,10.37,81.7,29.8,266,24,1
HTL-135316,6,Leisure Beach,International,4,417,0,3.82,119,4,40.1,0.0,1.036,15.4,91.8,,73.3,17.2,505,22,0
HTL-135317,8,Urban Business,West,3,261,0,3.08,25,21,39.5,0.0,1.206,21.0,87.6,,64.4,32.1,288,6,1
HTL-135318,3,Airport,Midwest,3,168,1,3.96,54,29,41.6,0.0,1.033,17.9,85.3,4.43,67.6,31.6,74,15,1
HTL-135319,1,Urban Business,International,5,759,0,,63,28,73.4,0.0,1.065,14.5,95.1,6.13,82.4,25.9,85,6,0
HTL-135320,3,Resort/Destination,Midwest,4,171,1,4.01,15,31,70.9,0.0,0.971,5.0,70.4,5.92,92.4,9.4,183,25,0
HTL-135321,12,Leisure Beach,Midwest,3,528,0,2.16,41,24,70.0,0.0,1.02,7.5,68.2,3.84,98.5,20.0,31,7,0
HTL-135322,4,Urban Business,West,3,99,1,,24,18,22.6,0.0,0.55,13.7,72.6,1.1,96.8,17.9,47,23,0
HTL-135323,12,Leisure Beach,South,3,381,0,2.74,74,15,16.4,0.0,1.139,4.7,75.0,13.15,87.7,30.7,99,24,1
HTL-135324,8,Leisure Beach,Midwest,3,256,0,4.22,40,20,27.5,0.0,1.024,8.0,81.8,14.88,88.6,10.0,117,18,1
HTL-135325,11,Urban Business,Northeast,3,240,0,2.79,64,23,52.3,0.0,0.865,16.7,67.6,15.0,59.4,18.3,27,11,0
HTL-135326,8,Urban Business,South,3,151,1,,54,24,51.5,0.0,1.177,3.6,88.7,3.49,98.4,16.3,33,9,0
HTL-135327,6,Suburban,International,3,739,0,3.34,104,4,25.3,1.0,1.227,27.1,81.5,9.16,52.2,20.4,44,20,1
HTL-135328,3,Suburban,South,3,1579,0,3.33,205,27,46.2,0.0,1.202,3.6,74.8,10.55,97.2,1.8,298,20,0
HTL-135329,5,Resort/Destination,International,2,679,0,3.67,49,16,37.9,0.0,0.985,11.9,54.4,8.21,76.6,13.3,129,22,1
HTL-135330,3,Airport,West,4,203,0,4.07,18,30,57.2,0.0,1.364,16.2,87.8,5.02,59.0,7.1,457,24,1
HTL-135331,7,Airport,South,5,317,0,,40,30,66.4,,0.847,21.2,34.6,5.6,96.3,24.2,94,23,0
HTL-135332,9,Urban Business,West,3,38,1,3.05,5,34,74.9,1.0,1.092,5.5,63.4,3.78,84.2,19.9,16,21,0
HTL-135333,11,Urban Business,West,5,724,0,5.0,108,30,61.1,0.0,0.827,32.0,73.4,9.03,95.8,19.6,41,16,0
HTL-135334,6,Suburban,West,4,606,0,3.2,63,29,53.8,1.0,1.06,8.2,93.1,2.62,87.0,3.4,139,8,0
HTL-135335,9,Suburban,Midwest,3,1362,0,3.13,198,31,34.2,0.0,1.1,17.6,60.6,3.21,67.0,14.4,61,16,0
HTL-135336,9,Airport,International,4,356,0,3.93,58,6,55.0,0.0,1.185,21.7,65.0,8.3,75.2,45.0,4,6,1
HTL-135337,3,Airport,Midwest,3,739,0,2.95,24,27,47.1,1.0,1.02,11.8,68.3,,79.5,23.9,227,10,1
HTL-135338,1,Suburban,Midwest,3,774,0,3.01,88,23,69.3,1.0,1.114,20.6,49.5,2.44,86.4,19.2,136,18,1
HTL-135339,12,Urban Business,South,3,283,0,3.94,52,8,77.4,0.0,1.234,7.5,88.5,1.19,64.7,28.1,32,13,1
HTL-135340,8,Urban Business,International,4,557,0,,91,32,26.1,0.0,1.077,9.5,58.7,11.7,61.8,26.5,141,10,0
HTL-135341,4,Suburban,West,4,665,0,3.57,68,14,27.1,0.0,0.705,4.7,34.1,6.97,84.0,10.7,77,15,1
HTL-135342,9,Urban Business,Northeast,4,981,0,3.37,14,32,32.2,1.0,0.883,13.8,61.6,5.62,49.6,11.0,13,11,1
HTL-135343,5,Airport,Midwest,3,652,0,2.58,26,27,40.1,0.0,1.064,14.8,97.6,5.9,68.8,17.3,45,14,0
HTL-135344,11,Resort/Destination,Northeast,5,837,0,4.74,188,29,50.3,0.0,0.794,12.3,64.6,6.45,83.4,17.3,200,15,0
HTL-135345,9,Urban Business,Northeast,4,671,0,3.75,149,9,33.5,0.0,1.003,11.0,83.6,,65.7,14.7,119,17,1
HTL-135346,10,Urban Business,Northeast,2,211,0,2.52,83,16,87.5,0.0,0.916,19.6,90.7,4.72,81.6,16.4,186,8,0
HTL-135347,7,Resort/Destination,South,3,622,0,4.92,56,15,30.9,1.0,1.403,10.5,84.7,3.26,51.4,27.1,208,13,1
HTL-135348,11,Airport,South,2,363,0,2.54,77,21,25.9,0.0,0.849,3.1,90.7,5.19,80.6,1.9,76,13,0
HTL-135349,7,Urban Business,South,3,720,0,3.87,109,27,37.8,0.0,1.143,4.7,56.9,7.28,66.9,42.0,37,17,0
HTL-135350,6,Urban Business,Midwest,3,548,0,3.38,91,36,46.5,1.0,0.826,6.7,65.7,3.57,96.0,6.1,42,24,0
HTL-135351,6,Urban Business,South,2,351,0,2.87,50,15,30.7,0.0,0.844,10.6,85.3,1.28,60.5,31.1,510,6,1
HTL-135352,9,Urban Business,West,4,1661,0,3.88,415,34,45.1,0.0,1.194,12.1,43.8,11.7,80.0,30.9,59,18,0
HTL-135353,5,Leisure Beach,Midwest,2,498,0,2.62,19,17,48.2,1.0,0.994,11.2,57.2,7.77,90.9,30.6,317,17,1
HTL-135354,10,Resort/Destination,Midwest,5,284,0,5.0,33,22,38.9,1.0,0.949,13.5,66.7,12.54,79.2,13.7,55,6,0
HTL-135355,2,Leisure Beach,West,4,1706,0,4.89,624,12,65.1,0.0,0.867,12.2,71.4,8.15,73.7,17.6,111,5,0
HTL-135356,1,Urban Business,South,2,305,0,3.62,129,19,52.3,0.0,0.999,11.9,63.6,1.88,68.8,44.3,77,25,0
HTL-135357,5,Urban Business,Northeast,2,927,0,3.48,23,21,34.0,0.0,1.171,9.0,64.5,3.3,81.3,9.5,131,11,1
HTL-135358,10,Suburban,Northeast,4,354,0,4.73,37,27,60.1,0.0,1.151,13.6,75.3,2.56,83.0,24.3,79,15,0
HTL-135359,9,Suburban,Northeast,4,406,0,3.87,55,33,71.8,0.0,1.105,20.8,43.2,6.99,74.6,17.9,72,19,1
HTL-135360,6,Suburban,South,3,191,0,3.46,8,27,62.6,0.0,0.817,2.6,91.7,0.48,84.7,10.1,37,17,0
HTL-135361,12,Leisure Beach,Midwest,5,752,0,4.18,60,38,50.3,0.0,1.022,15.5,89.0,2.71,91.0,20.7,69,7,1
HTL-135362,11,Urban Business,Northeast,3,587,0,3.33,227,26,54.1,0.0,1.062,18.3,84.1,4.25,84.7,7.5,71,19,0
HTL-135363,10,Suburban,South,4,427,0,3.74,58,20,60.7,1.0,1.27,23.8,88.8,15.0,84.7,19.9,92,18,0
HTL-135364,5,Suburban,West,2,149,1,,12,19,56.8,0.0,1.004,10.1,80.9,0.99,94.2,17.0,77,21,0
HTL-135365,3,Resort/Destination,International,5,1072,0,5.0,63,20,53.7,0.0,1.019,14.8,72.6,1.8,91.5,16.1,295,16,0
HTL-135366,4,Urban Business,Midwest,4,185,0,4.13,18,26,38.8,0.0,1.114,19.7,75.0,6.71,77.4,4.7,57,7,0
HTL-135367,1,Suburban,Northeast,2,338,0,2.52,77,3,40.6,0.0,1.277,15.9,95.5,3.16,98.6,9.6,285,7,0
HTL-135368,1,Leisure Beach,West,3,814,0,3.12,175,20,52.4,0.0,1.336,5.8,61.6,0.54,95.3,17.9,126,23,1
HTL-135369,7,Suburban,International,4,483,0,3.23,13,41,68.8,0.0,1.053,32.6,78.9,5.51,80.2,18.1,900,13,0
HTL-135370,3,Suburban,West,3,388,0,3.66,92,44,62.6,1.0,0.827,28.2,86.3,8.73,67.7,10.9,169,7,0
HTL-135371,9,Suburban,Northeast,3,1478,0,2.96,252,12,42.7,0.0,0.859,7.8,81.0,4.33,71.0,4.5,110,21,0
HTL-135372,5,Suburban,Northeast,5,1543,0,4.44,471,16,50.9,1.0,0.683,26.6,52.5,9.54,77.4,10.4,38,23,0
HTL-135373,1,Suburban,South,5,52,1,3.79,22,30,64.9,1.0,0.947,18.9,59.3,6.67,91.0,7.5,97,14,0
HTL-135374,6,Suburban,Midwest,4,1696,0,3.05,73,11,45.1,0.0,1.019,6.2,69.4,3.93,71.5,1.6,19,6,1
HTL-135375,7,Urban Business,International,3,185,0,3.65,12,5,30.3,0.0,0.945,20.3,97.6,,76.1,27.8,41,25,0
HTL-135376,6,Leisure Beach,International,3,252,0,2.7,149,26,50.6,0.0,0.832,7.7,96.1,3.98,73.0,12.6,260,20,0
HTL-135377,12,Leisure Beach,International,4,971,0,3.33,111,18,62.2,0.0,1.329,17.7,72.9,5.49,90.9,12.0,57,8,0
HTL-135378,7,Urban Business,Midwest,5,162,1,4.87,23,14,39.3,1.0,1.067,5.2,41.8,4.95,61.5,23.7,64,13,1
HTL-135379,12,Suburban,South,4,370,0,3.16,50,50,75.8,0.0,0.891,8.4,54.2,,86.5,15.0,371,14,0
HTL-135380,5,Urban Business,South,1,329,0,1.04,34,17,57.6,0.0,1.143,11.2,72.5,11.88,96.3,36.0,204,12,0
HTL-135381,3,Urban Business,International,3,2061,0,3.66,369,27,55.9,0.0,1.089,6.1,82.9,2.71,73.5,8.9,58,14,0
HTL-135382,1,Resort/Destination,West,5,1212,0,3.74,326,9,38.1,0.0,1.005,10.3,72.0,7.46,89.7,12.4,48,13,0
HTL-135383,11,Leisure Beach,Midwest,4,792,0,3.4,116,18,45.7,0.0,0.666,14.3,64.8,0.25,89.5,22.9,85,6,0
HTL-135384,1,Airport,West,4,398,0,3.01,114,44,51.8,1.0,1.223,4.9,35.9,1.4,95.4,21.7,268,22,1
HTL-135385,1,Airport,Midwest,3,408,0,4.27,70,44,70.3,0.0,1.009,9.0,67.1,13.37,84.5,6.4,37,8,0
HTL-135386,8,Suburban,West,4,335,0,4.04,20,29,54.4,0.0,0.929,18.9,45.8,11.06,89.5,30.7,36,20,1
HTL-135387,5,Leisure Beach,International,3,270,0,3.45,44,29,48.9,0.0,0.913,16.6,49.3,15.0,89.7,11.0,254,14,0
HTL-135388,5,Airport,South,4,518,0,4.25,45,16,51.7,0.0,0.86,2.0,49.2,8.14,73.7,9.6,189,5,0
HTL-135389,5,Airport,South,4,395,0,3.88,71,12,42.5,0.0,0.789,16.8,63.0,1.63,87.2,9.2,4,8,0
HTL-135390,12,Urban Business,West,3,320,0,3.02,82,29,72.8,0.0,0.838,11.2,56.5,2.08,60.9,19.8,57,10,0
HTL-135391,6,Urban Business,West,3,797,0,2.68,183,18,69.5,0.0,1.165,5.1,80.0,2.0,73.0,32.8,37,14,0
HTL-135392,6,Leisure Beach,Midwest,4,146,1,4.04,6,30,63.5,1.0,0.666,16.3,89.1,,78.4,3.2,181,17,1
HTL-135393,10,Resort/Destination,Midwest,3,227,0,3.01,34,15,54.0,0.0,1.14,14.8,44.3,2.09,85.0,12.7,70,19,0
HTL-135394,2,Urban Business,International,3,842,0,3.8,78,3,45.9,0.0,0.941,4.5,78.7,6.86,82.7,36.7,64,18,0
HTL-135395,2,Leisure Beach,Midwest,4,63,1,3.69,6,17,33.6,0.0,0.588,20.6,61.7,1.66,90.7,13.2,27,10,0
HTL-135396,12,Leisure Beach,Midwest,4,681,0,2.43,127,35,47.5,0.0,1.198,7.3,65.1,3.97,80.9,36.7,161,10,1
HTL-135397,12,Suburban,South,3,776,0,3.77,13,26,77.7,0.0,1.175,12.2,61.5,3.7,95.4,19.0,63,24,0
HTL-135398,1,Suburban,South,4,278,0,3.42,5,30,52.4,1.0,0.87,2.5,61.3,3.79,71.7,33.4,373,25,0
HTL-135399,4,Suburban,Midwest,3,869,0,3.18,129,15,47.9,0.0,0.781,12.0,49.7,2.82,89.1,10.7,657,15,0
HTL-135400,2,Urban Business,Midwest,4,375,0,4.33,89,26,57.2,0.0,1.003,3.3,75.8,13.76,80.6,7.2,294,17,0
HTL-135401,12,Suburban,West,5,330,0,4.26,116,3,45.0,0.0,1.016,18.0,77.6,1.66,83.8,5.8,388,23,1
HTL-135402,7,Urban Business,South,4,510,0,2.73,37,22,38.4,0.0,1.222,6.5,76.9,1.28,80.2,26.4,237,8,1
HTL-135403,7,Leisure Beach,West,2,37,1,2.59,2,30,47.3,0.0,0.765,3.1,67.5,5.34,85.1,12.8,7,21,1
HTL-135404,7,Resort/Destination,South,4,502,0,3.84,76,17,60.8,0.0,0.906,8.2,55.2,2.22,86.9,13.0,186,24,1
HTL-135405,6,Suburban,Northeast,3,534,0,1.72,57,26,77.9,1.0,1.268,11.5,76.1,13.57,40.5,17.6,304,8,1
HTL-135406,1,Leisure Beach,Midwest,2,121,1,,17,16,40.9,0.0,1.17,12.6,80.8,13.13,93.2,20.4,313,25,1
HTL-135407,2,Suburban,South,5,374,0,3.5,17,37,41.3,0.0,0.951,8.3,95.5,3.98,72.2,35.7,303,15,0
HTL-135408,4,Leisure Beach,West,3,209,0,3.7,11,3,17.6,0.0,1.018,26.2,52.0,2.6,65.4,20.0,171,9,0
HTL-135409,11,Airport,Northeast,2,837,0,2.46,73,26,54.4,1.0,1.022,14.7,70.1,14.55,83.3,25.5,224,10,0
HTL-135410,6,Airport,West,3,213,0,2.72,97,25,66.3,0.0,0.827,2.9,80.0,6.12,91.9,18.7,133,21,0
HTL-135411,12,Airport,West,4,208,0,,32,31,33.4,1.0,1.298,3.8,82.8,4.33,80.7,19.4,593,21,1
HTL-135412,3,Leisure Beach,Midwest,4,67,1,4.57,10,36,40.2,0.0,0.873,12.0,90.0,2.05,90.4,40.4,61,20,0
HTL-135413,8,Urban Business,Midwest,3,114,1,3.17,22,42,56.8,0.0,1.018,14.2,61.8,11.88,98.9,20.8,87,24,0
HTL-135414,1,Suburban,Northeast,3,561,0,3.29,45,43,69.7,0.0,0.714,17.3,46.4,7.12,74.5,12.5,46,25,0
HTL-135415,2,Urban Business,South,3,578,0,2.79,53,35,45.5,0.0,1.158,8.7,73.9,7.53,55.2,31.0,55,19,1
HTL-135416,12,Airport,Midwest,5,304,0,4.97,14,18,57.4,1.0,0.751,4.2,63.3,5.69,17.0,16.2,56,8,0
HTL-135417,5,Airport,Northeast,2,186,0,2.19,10,8,55.6,0.0,0.55,25.1,68.1,8.06,66.6,29.4,94,7,0
HTL-135418,4,Leisure Beach,Midwest,4,652,0,3.92,160,16,54.9,0.0,0.943,20.3,40.5,7.29,85.1,42.9,147,22,1
HTL-135419,9,Leisure Beach,South,3,288,0,2.65,40,14,51.3,0.0,0.586,8.0,77.0,15.0,82.3,21.6,152,9,0
HTL-135420,2,Urban Business,Northeast,5,1070,0,3.59,221,24,32.4,0.0,1.133,20.2,85.2,11.33,78.7,9.1,332,22,0
HTL-135421,3,Airport,South,4,510,0,4.15,138,35,62.2,1.0,0.966,28.3,90.8,1.89,92.5,34.8,16,9,0
HTL-135422,10,Urban Business,International,5,228,0,4.83,21,25,51.1,0.0,0.907,8.8,86.8,1.8,72.4,28.1,258,21,0
HTL-135423,11,Leisure Beach,International,5,346,0,4.36,124,3,41.5,0.0,1.442,12.4,68.3,6.02,72.4,33.9,98,21,1
HTL-135424,12,Suburban,Northeast,3,368,0,3.38,6,18,60.8,0.0,1.116,21.5,75.0,7.96,90.0,7.0,44,15,0
HTL-135425,12,Leisure Beach,South,4,336,0,4.67,46,48,63.9,0.0,1.042,34.6,62.5,15.0,50.3,17.2,12,9,0
HTL-135426,7,Airport,West,3,579,0,2.72,28,25,65.5,1.0,1.083,21.8,47.9,1.24,78.0,45.0,173,19,0
HTL-135427,1,Urban Business,West,5,493,0,4.85,30,36,59.2,0.0,0.753,16.4,66.5,6.09,61.3,14.0,485,14,0
HTL-135428,7,Leisure Beach,Northeast,4,1967,0,3.55,404,37,53.7,0.0,1.358,2.1,76.9,10.49,84.5,17.8,8,13,0
HTL-135429,11,Airport,West,5,580,0,5.0,84,30,57.6,0.0,1.223,14.7,47.6,6.02,88.7,8.4,177,5,0
HTL-135430,1,Urban Business,International,4,568,0,4.75,105,35,48.2,1.0,1.158,11.6,68.3,10.34,86.0,35.5,7,15,1
HTL-135431,2,Leisure Beach,Midwest,4,214,0,3.87,73,22,66.8,1.0,1.236,6.2,46.8,2.22,62.6,45.0,199,18,0
HTL-135432,2,Airport,Northeast,3,491,0,3.22,6,32,54.5,0.0,1.078,27.5,87.0,6.64,68.1,15.2,100,12,0
HTL-135433,9,Urban Business,Midwest,3,464,0,3.96,55,3,23.8,0.0,0.688,16.5,75.3,12.87,86.8,21.2,53,19,0
HTL-135434,6,Urban Business,Northeast,3,776,0,2.85,44,44,64.7,0.0,0.55,12.8,80.3,,94.9,8.6,28,12,0
HTL-135435,8,Urban Business,West,3,1049,0,3.9,148,25,61.7,0.0,0.915,1.8,61.5,12.72,32.9,27.9,7,5,0
HTL-135436,1,Suburban,International,3,894,0,3.3,93,20,51.4,0.0,0.768,16.4,63.7,2.69,92.3,15.5,115,11,0
HTL-135437,11,Urban Business,Northeast,4,311,0,4.08,93,24,49.6,1.0,0.854,9.4,96.7,,90.1,24.9,249,17,0
HTL-135438,4,Resort/Destination,West,1,807,0,2.94,151,7,42.7,0.0,1.129,19.2,69.4,0.45,41.3,34.5,310,19,0
HTL-135439,9,Leisure Beach,Midwest,4,228,0,3.8,17,13,33.5,0.0,0.603,9.3,83.7,10.66,92.2,11.4,25,14,0
HTL-135440,8,Suburban,South,3,976,0,1.76,72,17,43.7,1.0,0.55,10.9,81.4,4.61,74.8,8.2,47,21,0
HTL-135441,6,Suburban,Midwest,4,629,0,4.64,83,32,80.2,0.0,1.223,8.5,63.4,3.38,76.2,8.5,508,11,0
HTL-135442,10,Suburban,West,3,442,0,1.55,43,17,63.1,1.0,1.018,21.9,90.6,6.74,63.8,33.4,11,11,0
HTL-135443,11,Resort/Destination,Northeast,4,873,0,2.67,48,29,38.7,0.0,1.118,11.8,72.0,8.55,83.9,25.9,371,21,1
HTL-135444,2,Airport,International,2,406,0,2.73,33,16,52.9,0.0,1.0,18.0,65.6,3.29,92.2,11.0,59,16,1
HTL-135445,5,Suburban,West,4,370,0,4.7,144,32,55.0,0.0,1.152,15.3,74.9,7.59,74.2,8.8,188,17,0
HTL-135446,3,Urban Business,Northeast,2,1630,0,2.95,120,21,47.0,0.0,1.148,7.8,62.8,3.32,82.7,32.9,436,7,1
HTL-135447,4,Urban Business,Midwest,5,733,0,4.43,45,12,41.5,0.0,1.078,17.7,78.6,1.35,98.0,43.2,136,22,1
HTL-135448,5,Airport,West,2,1487,0,2.41,142,16,46.6,1.0,1.155,13.9,72.7,6.33,96.5,32.3,12,5,0
HTL-135449,8,Suburban,West,5,566,0,5.0,82,28,50.0,0.0,1.132,16.1,98.6,4.14,76.0,21.1,97,10,0
HTL-135450,11,Resort/Destination,Midwest,5,38,1,4.43,8,30,47.6,1.0,0.839,2.5,76.1,2.34,66.6,23.3,197,24,1
HTL-135451,10,Urban Business,Midwest,3,551,0,3.68,120,28,49.3,1.0,0.69,10.6,93.3,5.95,97.3,31.6,212,9,0
HTL-135452,9,Suburban,West,4,484,0,4.21,49,33,23.9,0.0,0.861,10.1,89.9,3.69,90.7,12.8,77,6,0
HTL-135453,7,Leisure Beach,Midwest,2,159,1,2.96,14,3,28.5,0.0,0.777,1.8,55.8,7.09,69.4,8.8,161,24,1
HTL-135454,10,Urban Business,South,4,169,1,3.88,22,32,79.6,,0.981,9.0,95.4,3.88,82.7,36.5,25,19,1
HTL-135455,12,Leisure Beach,Midwest,3,146,1,3.69,24,16,51.8,0.0,0.957,17.6,87.8,2.74,87.9,11.7,33,5,1
HTL-135456,6,Urban Business,International,3,2214,0,4.34,558,23,47.6,0.0,1.085,1.0,72.3,6.79,97.1,13.0,28,14,0
HTL-135457,4,Urban Business,West,5,251,0,4.31,85,18,41.1,,0.782,24.9,55.3,1.57,63.2,25.9,52,17,0
HTL-135458,6,Suburban,West,3,515,0,2.29,334,36,76.4,0.0,0.734,9.2,82.4,3.04,89.3,8.2,126,11,0
HTL-135459,2,Leisure Beach,West,5,394,0,3.99,54,15,20.8,,0.764,7.4,96.8,3.09,92.2,20.4,288,6,0
HTL-135460,6,Suburban,International,4,808,0,4.74,69,31,46.9,0.0,1.016,18.7,81.8,6.42,92.4,8.1,179,9,0
HTL-135461,10,Suburban,South,3,184,0,3.67,4,40,37.5,0.0,1.02,8.4,91.0,2.06,91.7,17.7,178,13,0
HTL-135462,9,Resort/Destination,West,4,935,0,2.8,135,6,35.8,,0.859,5.3,68.6,6.25,74.0,1.7,43,15,0
HTL-135463,4,Urban Business,Midwest,3,876,0,4.19,427,9,41.8,1.0,1.134,15.5,41.8,2.68,93.7,34.5,6,7,0
HTL-135464,3,Leisure Beach,Midwest,4,716,0,3.84,56,12,38.1,1.0,0.954,13.0,68.0,6.53,96.0,25.5,81,17,1
HTL-135465,10,Suburban,West,3,626,0,3.31,267,20,60.0,,1.094,20.7,87.0,8.56,70.4,25.5,36,25,0
HTL-135466,4,Suburban,Northeast,4,332,0,4.01,109,16,63.2,1.0,0.862,9.1,36.9,2.59,73.2,12.4,17,16,1
HTL-135467,12,Urban Business,West,4,544,0,3.65,13,15,40.1,0.0,0.883,22.1,80.3,15.0,95.8,22.3,36,16,0
HTL-135468,6,Leisure Beach,South,3,301,0,3.31,98,24,43.0,1.0,0.748,15.1,68.7,0.72,86.0,22.5,46,21,0
HTL-135469,8,Suburban,International,4,808,0,4.42,54,45,45.5,1.0,0.913,8.8,65.4,,93.0,18.7,273,18,0
HTL-135470,2,Suburban,International,2,107,1,2.61,25,28,54.0,1.0,0.681,16.6,80.3,6.99,71.0,8.0,18,19,0
HTL-135471,2,Resort/Destination,International,3,736,0,3.78,215,30,67.6,0.0,1.042,12.1,90.6,9.67,91.0,19.1,64,21,0
HTL-135472,2,Resort/Destination,Northeast,4,488,0,3.68,218,22,50.4,0.0,0.765,23.5,42.3,15.0,90.6,8.6,25,7,0
HTL-135473,9,Suburban,West,4,578,0,4.3,57,26,64.1,0.0,0.85,8.5,56.1,,93.6,19.8,33,15,0
HTL-135474,1,Urban Business,West,5,284,0,4.11,51,30,57.9,1.0,0.956,15.0,72.6,8.47,82.2,26.8,19,5,1
HTL-135475,3,Leisure Beach,International,5,870,0,5.0,157,13,37.6,1.0,0.953,11.6,84.1,7.53,83.5,37.7,300,24,0
HTL-135476,12,Resort/Destination,South,2,487,0,2.32,40,13,49.3,0.0,0.913,8.2,94.7,1.98,56.4,30.1,344,8,1
HTL-135477,12,Leisure Beach,Northeast,4,384,0,4.75,26,24,45.7,,0.812,3.5,74.9,3.27,65.1,17.3,266,22,1
HTL-135478,5,Leisure Beach,Midwest,2,713,0,2.48,112,30,34.0,0.0,1.133,12.5,86.9,9.91,82.6,26.4,327,15,1
HTL-135479,10,Urban Business,Northeast,1,583,0,1.79,47,20,43.1,0.0,0.866,0.9,59.6,4.93,28.7,12.8,68,10,0
HTL-135480,8,Urban Business,South,3,404,0,3.18,45,10,44.1,0.0,0.829,29.2,94.4,4.67,95.5,35.8,51,7,0
HTL-135481,5,Leisure Beach,South,3,412,0,3.46,24,31,22.7,,0.692,6.3,49.2,1.27,94.0,10.3,129,7,0
HTL-135482,2,Suburban,West,4,449,0,4.24,88,20,34.9,0.0,0.678,9.3,91.3,6.93,90.3,26.4,168,20,0
HTL-135483,3,Urban Business,Northeast,2,1209,0,2.48,203,29,41.9,0.0,1.282,3.2,66.3,15.0,87.4,18.0,93,19,1
HTL-135484,12,Urban Business,Midwest,4,637,0,5.0,39,13,39.1,0.0,1.297,1.5,97.2,3.74,85.3,15.4,11,7,1
HTL-135485,8,Leisure Beach,Northeast,4,135,1,3.59,2,32,72.9,0.0,0.936,11.6,91.5,6.58,72.3,20.8,155,6,1
HTL-135486,11,Urban Business,Northeast,4,770,0,4.41,74,9,54.4,0.0,1.087,11.6,79.5,14.39,97.4,28.2,114,23,0
HTL-135487,2,Resort/Destination,Midwest,5,289,0,4.56,10,37,61.6,0.0,0.812,37.1,63.8,2.2,84.9,30.2,39,9,0
HTL-135488,2,Leisure Beach,Northeast,4,504,0,4.13,184,32,35.3,0.0,0.913,11.1,68.1,6.04,87.9,34.5,50,24,0
HTL-135489,4,Suburban,West,3,842,0,3.64,56,14,67.5,0.0,0.948,19.2,61.7,0.96,73.5,8.3,14,17,0
HTL-135490,7,Resort/Destination,South,3,340,0,3.01,10,26,52.7,0.0,1.003,14.4,16.7,8.71,87.7,11.2,26,24,1
HTL-135491,6,Suburban,South,5,769,0,5.0,76,9,31.4,1.0,1.321,6.6,76.2,10.9,63.7,12.3,45,6,1
HTL-135492,1,Suburban,International,5,300,0,3.66,77,51,70.1,0.0,1.0,20.5,79.1,11.04,80.5,3.7,66,16,0
HTL-135493,12,Leisure Beach,Midwest,4,467,0,3.88,233,42,59.6,0.0,0.831,14.0,81.0,5.17,82.8,8.5,644,17,0
HTL-135494,12,Leisure Beach,International,3,872,0,3.33,109,28,52.8,1.0,1.078,24.5,84.2,8.45,68.9,21.6,49,25,0
HTL-135495,7,Resort/Destination,Midwest,2,1473,0,2.93,159,23,49.7,1.0,1.054,12.7,89.5,12.93,78.7,15.9,119,6,0
HTL-135496,1,Leisure Beach,Northeast,3,423,0,3.45,56,7,50.5,1.0,1.34,5.6,30.1,3.95,86.8,9.0,104,25,1
HTL-135497,7,Urban Business,West,4,507,0,3.97,128,16,44.7,1.0,1.029,7.2,61.3,1.63,92.9,26.9,20,7,1
HTL-135498,11,Urban Business,West,3,1101,0,4.12,176,18,54.2,0.0,0.55,7.9,68.8,15.0,71.7,17.4,102,17,0
HTL-135499,8,Resort/Destination,South,4,840,0,3.78,97,25,34.0,0.0,1.003,16.1,45.7,7.93,82.4,34.6,16,10,0
HTL-135500,1,Airport,International,4,656,0,4.33,14,19,59.5,0.0,0.758,29.4,59.3,1.43,96.7,26.3,251,19,0
HTL-135501,10,Suburban,West,3,157,1,3.39,11,13,50.2,0.0,0.961,4.1,56.5,9.05,71.6,12.5,206,22,0
HTL-135502,1,Suburban,South,5,257,0,4.28,2,27,44.6,0.0,0.845,18.8,63.8,7.27,40.1,22.8,85,9,1
HTL-135503,3,Urban Business,West,3,796,0,4.52,327,24,30.8,1.0,0.883,9.8,93.9,8.16,86.6,3.1,123,18,0
